Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of protein phosphorylation (GO:0001934)	4/413	0.462713073326000923213285886959056369960308074951171875	0.547084938903678708044253653497435152530670166015625	0.5252897394062252534041590479318983852863311767578125	0.60564187159354998524207758237025700509548187255859375	-0.12374734049457643	0.09536565642528315	PLAUR;PTK2B;LAMTOR1;STK4
positive regulation of cell differentiation (GO:0045597)	1/195	0.8104047547853745481205578471417538821697235107421875	0.83063116297469330451264113435172475874423980712890625	0.834124843136759608341890270821750164031982421875	0.85565512634844953510082632419653236865997314453125	-0.402296767434942	0.08457141334357302	TRPM4
protein complex assembly (GO:0006461)	2/190	0.47859503884449561272873552297824062407016754150390625	0.557305376045764244707925172406248748302459716796875	0.5216107382071182296812139611574821174144744873046875	0.60458997927644742009789524672669358551502227783203125	-0.11236272790671835	0.08280014695284232	ANKRD28;TLE4
positive regulation of GTPase activity (GO:0043547)	1/193	0.80712740575586094937676762128830887377262115478515625	0.82796083587945112913786260833148844540119171142578125	0.8310350494587399605705968497204594314098358154296875	0.853195984110973082437112680054269731044769287109375	-0.3847829935214916	0.08244889395437772	RHOG
phosphate-containing compound metabolic process (GO:0006796)	1/184	0.79166844927806234721856526448391377925872802734375	0.81481664954935073552633184590376913547515869140625	0.81640894457211798940221569864661432802677154541015625	0.84098312685020848444850116720772348344326019287109375	-0.3380915969355432	0.07898245681717653	G6PD
protein modification by small protein conjugation (GO:0032446)	3/399	0.65856607171952286083893568502389825880527496337890625	0.69524712969875934742702838775585405528545379638671875	0.71011798727192798619256564052193425595760345458984375	0.7471096159854955232049178448505699634552001953125	-0.18402310573957706	0.0768646894538143	MARCH2;OS9;TRPM4
positive regulation of cell motility (GO:2000147)	1/180	0.78440824135925979465611135310609824955463409423828125	0.80869535845573903287686334806494414806365966796875	0.80951155372123329012623571543372236192226409912109375	0.83457592818791581645854193993727676570415496826171875	-0.2934370860777654	0.07125405941761538	PTK2B
positive regulation of intracellular protein transport (GO:0090316)	1/153	0.72837243464341405729811640412663109600543975830078125	0.7559855429491879608150384228792972862720489501953125	0.7557315880196331381313257224974222481250762939453125	0.7843819009605628167491886415518820285797119140625	-0.22429320977774037	0.071088112444499	OAZ1
non-canonical Wnt signaling pathway (GO:0035567)	1/128	0.6636738368021664058460373780690133571624755859375	0.69944069028252275899149026372469961643218994140625	0.6926133592685455031556784888380207121372222900390625	0.73119079573166068097833658612216822803020477294921875	-0.1712143472115296	0.07019179736868833	PSMB9
regulation of MAPK cascade (GO:0043408)	1/204	0.82448095976702873155517181658069603145122528076171875	0.8415580301847385147340219191391952335834503173828125	0.8473493293423022265642430284060537815093994140625	0.86633557987528320154524408280849456787109375	-0.3449965272874648	0.06658475422095157	LAMTOR1
ubiquitin-dependent protein catabolic process (GO:0006511)	2/342	0.787683236055105151507405025768093764781951904296875	0.81139276489957323779123044005245901644229888916015625	0.8225359347979288582308754484984092414379119873046875	0.8465866931253536176171792249078862369060516357421875	-0.2772978978489412	0.06617970961481284	OS9;PSMB9
G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	1/126	0.65787994522046810974558184170746244490146636962890625	0.69511843268577766519200622497010044753551483154296875	0.6869145394011602068218280692235566675662994384765625	0.72641949574440289882915067209978587925434112548828125	-0.1561246409777863	0.06537451093454241	GNAI2
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	2/292	0.7094987612777148289211481824168004095554351806640625	0.7382622245727572529716553617618046700954437255859375	0.7493581257478989510190103828790597617626190185546875	0.77842260617319680715553431582520715892314910888671875	-0.1831547025742976	0.06285805806391723	OS9;PSMB9
ribosome biogenesis (GO:0042254)	1/227	0.8559094877480590835006069028167985379695892333984375	0.87003340668779605149296685340232215821743011474609375	0.87658037093870977418674783621099777519702911376953125	0.89104539356146073014741659790161065757274627685546875	-0.40088139481377516	0.06237339560665444	RPS27
translation (GO:0006412)	1/233	0.8631435376204581455539255330222658812999725341796875	0.87450068943125369713698091800324618816375732421875	0.88324439720757841332243742726859636604785919189453125	0.89560254926727289603860526767675764858722686767578125	-0.3925535076580432	0.057773778955716	RPS27
cilium organization (GO:0044782)	1/193	0.80712740575586094937676762128830887377262115478515625	0.82796083587945112913786260833148844540119171142578125	0.8310350494587399605705968497204594314098358154296875	0.853195984110973082437112680054269731044769287109375	-0.2567773690236544	0.05502064910603414	GSN
response to lipopolysaccharide (GO:0032496)	1/156	0.73525270177101609281322680544690228998661041259765625	0.76248428331809081637260305797099135816097259521484375	0.76238300494595068190761821824708022177219390869140625	0.79061941253654144379225954253342933952808380126953125	-0.16819026782783303	0.051725407686684405	PYCARD
rRNA processing (GO:0006364)	1/203	0.82296971470720181596192333017825148999691009521484375	0.84071201369757264654225537015008740127086639404296875	0.8459332151711291825080252237967215478420257568359375	0.865606080640225261646492072031833231449127197265625	-0.2356085940412879	0.045905007198813956	RPS27
regulation of cell migration (GO:0030334)	2/317	0.7512037969178066987296915613114833831787109375	0.77771687210314099925057007567374967038631439208984375	0.78869562488392386256919053266756236553192138671875	0.81516192102096829419366486035869456827640533447265625	-0.15936771683110268	0.045591644969002885	LMO4;PTK2B
negative regulation of growth (GO:0045926)	1/121	0.64295746809239651131662185434834100306034088134765625	0.68227700317815032082791049106162972748279571533203125	0.67220462501701749857829781831242144107818603515625	0.71454365661860708147656850997009314596652984619140625	-0.09293366346047013	0.04104663407291568	BTG1
peptide biosynthetic process (GO:0043043)	1/175	0.774978351649699082059896682039834558963775634765625	0.800312933136990256599574422580190002918243408203125	0.80052716986315608505009322470868937671184539794921875	0.826696959992798241501077427528798580169677734375	-0.1595837472075254	0.04068111810167805	RPS27
endosomal transport (GO:0016197)	1/230	0.8595728118559833319523022510111331939697265625	0.87231771351447406903645287457038648426532745361328125	0.879958268596976012076993356458842754364013671875	0.89300542579198893822223226379719562828540802001953125	-0.26496363751363994	0.04009422967758407	LAMTOR1
protein polyubiquitination (GO:0000209)	2/284	0.69497999507273255925809962718631140887737274169921875	0.72683816123056577129801780756679363548755645751953125	0.7355148731267255879373578864033333957195281982421875	0.7672771580797002055618349913856945931911468505859375	-0.10536616421865179	0.03833981986581692	WSB1;PSMB9
positive regulation of MAP kinase activity (GO:0043406)	1/178	0.78068437238545984602211547098704613745212554931640625	0.8055302736841596367156626001815311610698699951171875	0.80596703412581138792347701382823288440704345703125	0.83161757625041843322577506114612333476543426513671875	-0.1455439249706833	0.03603439711357134	STK4
ion transmembrane transport (GO:0034220)	1/220	0.8469881053764882761214494166779331862926483154296875	0.86238788911060615394177375492290593683719635009765625	0.86832731598930779082223807563423179090023040771484375	0.88484636335717714583637416581041179597377777099609375	-0.19339026272148035	0.03211605553446822	ATP6V0E1
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	3/513	0.81190628649634055680195388049469329416751861572265625	0.8314784247410569317793260779581032693386077880859375	0.851414672825133056477397985872812569141387939453125	0.8697702130352935601109720664680935442447662353515625	-0.15361459678737355	0.03200872825004003	ID1;PFDN5;S100A11
proteasomal protein catabolic process (GO:0010498)	1/238	0.86889526705221109548205049577518366277217864990234375	0.87960474035195079789417604843038134276866912841796875	0.88852403809832569692161996499635279178619384765625	0.90021514386277734498520430861390195786952972412109375	-0.16887096775786428	0.02373189004620302	PSMB9
RNA metabolic process (GO:0016070)	1/192	0.80546767418206977051653439048095606267452239990234375	0.82763650925130105573401806395850144326686859130859375	0.829468801323884008525055833160877227783203125	0.85300965211270873833626637861016206443309783935546875	-0.10153642325671117	0.02196559869034021	RNASET2
negative regulation of signal transduction (GO:0009968)	1/284	0.91172374952073542697661423517274670302867889404296875	0.9199374769938952756120897902292199432849884033203125	0.92722836965733745895335005116066895425319671630859375	0.93558177839298917177757175522856414318084716796875	-0.20258305901886697	0.018722369975061017	PRKCB
cellular response to DNA damage stimulus (GO:0006974)	1/330	0.94061641386735461711765537984319962561130523681640625	0.94831376586299576114669207527185790240764617919921875	0.952560226562227274627048245747573673725128173828125	0.960355318432621896107548309373669326305389404296875	-0.290050829438608	0.017756870939364344	PYCARD
negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	3/566	0.86072857835952965022130456418381072580814361572265625	0.87277169427073297836017218287452124059200286865234375	0.89377925842872496531299475464038550853729248046875	0.9047954366345021259832037685555405914783477783203125	-0.11815936512555225	0.017721076536225715	DUSP22;ZEB2;N4BP2L2
rRNA metabolic process (GO:0016072)	1/201	0.81990831143053422014332909384393133223056793212890625	0.83897594658008156631723295504343695938587188720703125	0.843061757911302667167774416157044470310211181640625	0.863384942432855240213029901497066020965576171875	-0.08807838587912911	0.017489087423303188	RPS27
protein oligomerization (GO:0051259)	1/218	0.84433975126217941653550269620609469711780548095703125	0.86040245951613314456807302121887914836406707763671875	0.86587028547622824081742010093876160681247711181640625	0.8830730063797294082661437641945667564868927001953125	-0.09475286084612129	0.016032214044293384	FCER1G
positive regulation of cell migration (GO:0030335)	1/222	0.8495916634078770623972332032280974090099334716796875	0.86432446681957431078302533933310769498348236083984375	0.87073967261208518042536752545856870710849761962890625	0.885839204507092414786484368960373103618621826171875	-0.0930516715358236	0.015167370436604122	PTK2B
heart development (GO:0007507)	1/150	0.721314448035732969088940080837346613407135009765625	0.749291231011823821717143800924532115459442138671875	0.74889543303912053939797033308423124253749847412109375	0.77842260617319680715553431582520715892314910888671875	-0.03314411990503291	0.010827524707365062	AKAP13
regulation of translation (GO:0006417)	1/214	0.8389055770273861067920506684458814561367034912109375	0.8555725752464733435687094242894090712070465087890625	0.860818904353025882159045067965053021907806396484375	0.87864862482429817447382447426207363605499267578125	-0.0610535930633323	0.010724498392020715	VIM
